"","institution_code","catalog_number","basis_of_record","cur_genus","cur_epithet","cur_scientific_name","recorded_by","record_number","year","month","day","decade","cur_host","host_family","cultivated","native_status","cultivated_native","continent","country","state_province","decimal_latitude","decimal_longitude","geodetic_datum","coordinate_uncertainty_in_meters","climatic_zone"
"5187","ILL","ILL00095863","PreservedSpecimen","Plasmopara","halstedii","Plasmopara halstedii","A B Seymour","2366",1881,8,1,1880,"Eupatorium purpureum","Asteraceae","cultivated","native","cultivated-native","North America","United States of America","Illinois",40.49337,-89.079802,"WGS84",3036,NA
"5188","ILL","ILL00095904","PreservedSpecimen","Plasmopara","halstedii","Plasmopara halstedii","A B Seymour","4209",1882,4,20,1880,"Ambrosia trifida","Asteraceae","wild","native","wild-native","North America","United States of America","Illinois",37.626439,-89.497874,"WGS84",2430,NA
"5189","ILL","ILL00095865","PreservedSpecimen","Plasmopara","halstedii","Plasmopara halstedii","A B Seymour","4609",1882,5,11,1880,"Eupatorium purpureum","Asteraceae","cultivated","native","cultivated-native","North America","United States of America","Illinois",37.325052,-88.938956,"WGS84",1412,NA
"5190","ILL","ILL00095900","PreservedSpecimen","Plasmopara","halstedii","Plasmopara halstedii","A B Seymour","4770",1882,5,25,1880,"Ambrosia trifida","Asteraceae","wild","native","wild-native","North America","United States of America","Illinois",40.514203,-88.990631,NA,6559,NA
"5191","NCU","NCU-F-0018647","PreservedSpecimen","Plasmopara","halstedii","Plasmopara halstedii","A B Seymour","4772",1882,5,25,1880,"Silphium perfoliatum","Asteraceae","wild","native","wild-native","North America","United States of America","Illinois",40.514203,-88.990631,"WGS84",6559,NA
"5192","ILL","ILL00095860","PreservedSpecimen","Plasmopara","halstedii","Plasmopara halstedii","A B Seymour","4855",1882,5,31,1880,"Silphium perfoliatum","Asteraceae","wild","native","wild-native","North America","United States of America","Illinois",40.514203,-88.990631,NA,6559,NA
"5193","ILL","ILL00095902","PreservedSpecimen","Plasmopara","halstedii","Plasmopara halstedii","A B Seymour","4970",1882,6,10,1880,"Ambrosia trifida","Asteraceae","wild","native","wild-native","North America","United States of America","Illinois",40.514203,-88.990631,NA,6559,NA
"5194","NCU","NCU-F-0018663","PreservedSpecimen","Plasmopara","halstedii","Plasmopara halstedii","A B Seymour","4980",1882,6,15,1880,"Ambrosia trifida","Asteraceae","wild","native","wild-native","North America","United States of America","Illinois",42.160858,-88.081465,"WGS84",4809,NA
"5195","NCU","NCU-F-0018648","PreservedSpecimen","Plasmopara","halstedii","Plasmopara halstedii","A B Seymour","5269",1882,6,19,1880,"Silphium perfoliatum","Asteraceae","wild","native","wild-native","North America","United States of America","Illinois",40.514203,-88.990631,"WGS84",6559,NA
"5196","ILL","NCU-F-0018661","PreservedSpecimen","Plasmopara","halstedii","Plasmopara halstedii","A B Seymour","5223",1882,6,19,1880,"Silphium terebinthinaceum","Asteraceae","wild","native","wild-native","North America","United States of America","Illinois",41.4403115,-89.1046675,"WGS84",4769.5,NA
"5197","ILL","ILL00095877","PreservedSpecimen","Plasmopara","halstedii","Plasmopara halstedii","A B Seymour","5241",1882,6,20,1880,"Silphium perfoliatum","Asteraceae","wild","native","wild-native","North America","United States of America","Illinois",41.333368,-89.09175,"WGS84",6503,NA
"5198","BPI","BPI 187910","PreservedSpecimen","Plasmopara","halstedii","Plasmopara halstedii","A B Seymour","5291",1882,6,23,1880,"Ambrosia trifida","Asteraceae","wild","native","wild-native","North America","United States of America","Illinois",40.514203,-88.990631,NA,6559,NA
"5199","ILL","ILL00095899","PreservedSpecimen","Plasmopara","halstedii","Plasmopara halstedii","A B Seymour","5291",1882,6,26,1880,"Ambrosia trifida","Asteraceae","wild","native","wild-native","North America","United States of America","Illinois",40.0578,-91.1353,"WGS84",1000,NA
"5200","BPI","BPI 188118","PreservedSpecimen","Plasmopara","halstedii","Plasmopara halstedii","A B Seymour","5241",1882,6,26,1880,"Silphium perfoliatum","Asteraceae","wild","native","wild-native","North America","United States of America","Illinois",41.322256,-88.850772,"WGS84",4769.5,NA
"5201","ILL","ILL00095922","PreservedSpecimen","Plasmopara","halstedii","Plasmopara halstedii","A B Seymour","5475",1882,7,10,1880,"Ambrosia artemisiifolia","Asteraceae","wild","native","wild-native","North America","United States of America","Illinois",40.048507,-91.102302,"WGS84",1480,NA
"5202","ILL","NCU-F-0018680","PreservedSpecimen","Plasmopara","halstedii","Plasmopara halstedii","A B Seymour","5454",1882,7,10,1880,"Erechtites hieracifolia","Asteraceae","wild","native","wild-native","North America","United States of America","Illinois",40.048507,-91.102302,"WGS84",1480,NA
"5203","ILL","ILL00095874","PreservedSpecimen","Plasmopara","halstedii","Plasmopara halstedii","A B Seymour","5562",1882,7,15,1880,"Mulgedium sp","Asteraceae",NA,NA,NA,"North America","United States of America","Illinois",40.484203,-88.993687,"WGS84",8720,NA
"5204","BPI","BPI 796436","PreservedSpecimen","Plasmopara","halstedii","Plasmopara halstedii","A B Seymour","6707",1882,7,17,1880,"Erechtites hieracifolia","Asteraceae","wild","native","wild-native","North America","United States of America","Illinois",40.027806,-88.573399,"WGS84",2463.5,NA
"5205","BPI","BPI 187985","PreservedSpecimen","Plasmopara","halstedii","Plasmopara halstedii","A B Seymour","5597",1882,7,17,1880,"Eupatorium purpureum","Asteraceae","cultivated","native","cultivated-native","North America","United States of America","Illinois",40.514203,-88.990631,NA,6559,NA
"5206","ILL","ILL00095862","PreservedSpecimen","Plasmopara","halstedii","Plasmopara halstedii","A B Seymour","5597",1882,7,20,1880,"Eupatorium purpureum","Asteraceae","cultivated","native","cultivated-native","North America","United States of America","Illinois",41.710833,-88.679722,"WGS84",500,NA
"5207","NCU","NCU-F-0018678","PreservedSpecimen","Plasmopara","halstedii","Plasmopara halstedii","A B Seymour","5598",1882,7,20,1880,"Mulgedium","Asteraceae",NA,NA,NA,"North America","United States of America","Illinois",40.363611,-89.114444,"WGS84",5000,NA
"5208","ILL","ILL00095875","PreservedSpecimen","Plasmopara","halstedii","Plasmopara halstedii","A B Seymour","5598",1882,7,20,1880,"Mulgedium sp","Asteraceae",NA,NA,NA,"North America","United States of America","Illinois",41.710833,-88.679722,"WGS84",500,NA
"5209","BPI","BPI 188103","PreservedSpecimen","Plasmopara","halstedii","Plasmopara halstedii","A B Seymour","5795",1882,9,2,1880,"Silphium laciniatum","Asteraceae","wild","native","wild-native","North America","United States of America","Illinois",41.838921,-89.479548,"WGS84",5476,NA
"5210","ILL","ILL00095873","PreservedSpecimen","Plasmopara","halstedii","Plasmopara halstedii","A B Seymour","5655",1882,9,6,1880,"Mulgedium sp","Asteraceae",NA,NA,NA,"North America","United States of America","Illinois",40.484203,-88.993687,"WGS84",8720,NA
"5211","ILL","ILL00095876","PreservedSpecimen","Plasmopara","halstedii","Plasmopara halstedii","A B Seymour","5746",1882,9,9,1880,"Ambrosia artemisiifolia","Asteraceae","wild","native","wild-native","North America","United States of America","Illinois",41.838921,-89.479548,"WGS84",5476,NA
"5212","NCU","NCU-F-0018657","PreservedSpecimen","Plasmopara","halstedii","Plasmopara halstedii","A B Seymour","5795",1882,9,12,1880,"Silphium laciniatum","Asteraceae","wild","native","wild-native","North America","United States of America","Illinois",41.838921,-89.479548,"WGS84",5476,NA
"5213","BPI","BPI 188119","PreservedSpecimen","Plasmopara","halstedii","Plasmopara halstedii","A B Seymour","5966",1882,9,16,1880,"Silphium perfoliatum","Asteraceae","wild","native","wild-native","North America","United States of America","Illinois",42.416674,-90.429017,"WGS84",3399,NA
"5214","ILL","ILL00095878","PreservedSpecimen","Plasmopara","halstedii","Plasmopara halstedii","A B Seymour","5966",1882,9,18,1880,"Silphium perfoliatum","Asteraceae","wild","native","wild-native","North America","United States of America","Illinois",42.416674,-90.429017,"WGS84",3399,NA
"5215","ILL","ILL00095831","PreservedSpecimen","Plasmopara","halstedii","Plasmopara halstedii","A B Seymour","6038",1882,9,20,1880,"Erechtites hieracifolia","Asteraceae","wild","native","wild-native","North America","United States of America","Illinois",42.365711,-90.212415,"WGS84",14542,NA
"5216","NCU","NCU-F-0018649","PreservedSpecimen","Plasmopara","halstedii","Plasmopara halstedii","A B Seymour","6168",1882,9,25,1880,"Silphium perfoliatum","Asteraceae","wild","native","wild-native","North America","United States of America","Illinois",42.014751,-89.332328,"WGS84",2189,NA
"5217","ILLS",NA,"PreservedSpecimen","Plasmopara","halstedii","Plasmopara halstedii","A B Seymour","3353",1883,7,12,1880,"Rudbeckia triloba","Asteraceae","cultivated","native","cultivated-native","North America","United States of America","Illinois",39.9356,-91.4097,NA,NA,NA
"5218","BPI","BPI 188124","PreservedSpecimen","Plasmopara","halstedii","Plasmopara halstedii","A B Seymour","6515",1884,7,10,1880,"Silphium perfoliatum","Asteraceae","wild","native","wild-native","North America","United States of America","Illinois",40.693649,-89.588986,"WGS84",13117,NA
"5219","NCU","NCU-F-0018686","PreservedSpecimen","Plasmopara","halstedii","Plasmopara halstedii","A B Seymour","s.n.",1884,7,24,1880,"Eupatorium purpureum","Asteraceae","cultivated","native","cultivated-native","North America","United States of America","Illinois",40.124481,-87.630021,"WGS84",8536,NA
"5220","BPI","NCU-F-0018690","PreservedSpecimen","Plasmopara","halstedii","Plasmopara halstedii","A B Seymour","21921",1884,8,23,1880,"Rudbeckia laciniata","Asteraceae","cultivated","native","cultivated-native","North America","United States of America","North Dakota",46.875719125,-96.793064625,"WGS84",10179.875,NA
"5221","NCU","NCU-F-0018691","PreservedSpecimen","Plasmopara","halstedii","Plasmopara halstedii","A B Seymour","274",1884,8,25,1880,"Rudbeckia laciniata","Asteraceae","cultivated","native","cultivated-native","North America","United States of America","North Dakota",46.923313,-98.003155,"WGS84",2939,NA
"5222","NY","2759235","PreservedSpecimen","Plasmopara","halstedii","Plasmopara halstedii","A B Seymour","s.n.",1885,9,2,1880,"Ageratina altissima","Asteraceae","cultivated","native","cultivated-native","North America","United States of America","Wisconsin",43.073052,-89.398483,"WGS84",14497,NA
"5223","ILL","ILL00095834","PreservedSpecimen","Plasmopara","halstedii","Plasmopara halstedii","A B Seymour","s.n.",1892,6,29,1890,"Ambrosia artemisiifolia","Asteraceae","wild","native","wild-native","North America","United States of America","Michigan",43.3504981428571,-88.4712967142857,"WGS84",7024.5,NA
"5224","BPI","ILL00095846","PreservedSpecimen","Plasmopara","halstedii","Plasmopara halstedii","A B Seymour","s.n.",1918,8,6,1910,"Ambrosia artemisiifolia","Asteraceae","wild","native","wild-native","North America","United States of America","Massachusetts",42.39593,-71.178666,"WGS84",3578,NA
"5225","BPI","BPI 187867","PreservedSpecimen","Plasmopara","halstedii","Plasmopara halstedii","A D McDonnell",NA,1926,10,NA,1920,"Ambrosia artemisiifolia","Asteraceae","wild","native","wild-native","North America","United States of America","Connecticut",41.430375,-72.887046,NA,1807,NA
"5226","BPI","BPI 187875","PreservedSpecimen","Plasmopara","halstedii","Plasmopara halstedii","A G Johnson",NA,1943,7,9,1940,"Ambrosia artemisiifolia","Asteraceae","wild","native","wild-native","North America","United States of America","Maryland",39.034832,-76.907474,NA,3890,NA
"5227","FLAS","FLAS-F-01044","PreservedSpecimen","Plasmopara","halstedii","Plasmopara halstedii","A H Eddins",NA,1925,10,22,1920,"Silphium perfoliatum","Asteraceae","wild","native","wild-native","North America","United States of America","Missouri",38.951705,-92.334072,"WGS84",12326,NA
"5228","ISC","ISC-F-0082207","PreservedSpecimen","Plasmopara","halstedii","Plasmopara halstedii","A S Hitchcock","s.n.",1886,NA,NA,1880,"Ambrosia artemisiifolia","Asteraceae","wild","native","wild-native","North America","United States of America","Iowa",41.667425,-91.551331,NA,24083,NA
"5229","WSP","WSP35671","PreservedSpecimen","Plasmopara","halstedii","Plasmopara halstedii","A S Hitchcock","s.n.",1887,5,NA,1880,"Ambrosia trifida","Asteraceae","wild","native","wild-native","North America","United States of America","Iowa",41.661114,-91.530084,NA,7663,NA
"5230","BPI","BPI 187908","PreservedSpecimen","Plasmopara","halstedii","Plasmopara halstedii","A S Hitchcock",NA,1887,NA,NA,1880,"Ambrosia trifida","Asteraceae","wild","native","wild-native","North America","United States of America","Iowa",41.661128,-91.530168,NA,7663,NA
"5231","NY","321405","PreservedSpecimen","Plasmopara","halstedii","Plasmopara halstedii","A S Hitchcock","s.n.",1889,5,18,1880,"Ambrosia trifida","Asteraceae","wild","native","wild-native","North America","United States of America","Iowa",41.661128,-91.530168,NA,7663,NA
"5232","NY","321403","PreservedSpecimen","Plasmopara","halstedii","Plasmopara halstedii","A S Hitchcock",NA,1892,5,18,1890,"Ambrosia trifida","Asteraceae","wild","native","wild-native","North America","United States of America","Iowa",41.661128,-91.530168,NA,7663,NA
"5233","NY","321397","PreservedSpecimen","Plasmopara","halstedii","Plasmopara halstedii","A S Hitchcock","s.n.",NA,NA,NA,NA,"Ambrosia artemisiifolia","Asteraceae","wild","native","wild-native","North America","United States of America","Iowa",42.034708,-93.61994,NA,6857,NA
"5234","BPI","FLAS-F-01034","PreservedSpecimen","Plasmopara","halstedii","Plasmopara halstedii","B D Halsted","s.n.",1892,8,17,1890,"Erechtites hieracifolia","Asteraceae","wild","native","wild-native","North America","United States of America","New Jersey",40.2205861176471,-74.0119248235294,"WGS84",1826.5,NA
"5235","CUP","CUP-A-005798","PreservedSpecimen","Plasmopara","halstedii","Plasmopara halstedii","B Duggar",NA,1898,6,1,1890,"Heliopsis sp","Asteraceae",NA,NA,NA,"North America","United States of America","New York",42.439828,-76.495255,NA,24903,NA
"5236","BPI","BPI 796423","PreservedSpecimen","Plasmopara","halstedii","Plasmopara halstedii","B Fink",NA,1906,5,31,1900,"Ambrosia trifida","Asteraceae","wild","native","wild-native","North America","United States of America","Iowa",41.743049,-92.722412,NA,4300,NA
"5237","BPI","BPI 188165","PreservedSpecimen","Plasmopara","halstedii","Plasmopara halstedii","B T Galloway",NA,1891,9,25,1890,"Erigeron sp","Asteraceae",NA,NA,NA,"North America","United States of America","Maryland",39.038165,-77.093034,NA,1046,NA
"5238","BPI","BPI 796417","PreservedSpecimen","Plasmopara","halstedii","Plasmopara halstedii","Bartholomew; Bethel","5547; 5547",1911,8,12,1910,"Ambrosia artemisiifolia","Asteraceae","wild","native","wild-native","North America","United States of America","Colorado",40.014986,-105.270546,NA,8157,NA
"5239","NEB","NEB00062099","Exisccati","Plasmopara","halstedii","Plasmopara halstedii","Bessey",NA,NA,NA,NA,NA,"Eupatorium purpureum","Asteraceae","cultivated","native","cultivated-native","North America","United States of America","Iowa",42.034708,-93.61994,"WGS84",6857,NA
"5240","WSP","WSP43498","PreservedSpecimen","Plasmopara","halstedii","Plasmopara halstedii","C A Davis",NA,1893,8,20,1890,"Erechtites hieracifolia","Asteraceae","wild","native","wild-native","North America","United States of America","Michigan",47.4072,-88.2006,NA,NA,NA
"5241","ILL","ILL00095858","PreservedSpecimen","Plasmopara","halstedii","Plasmopara halstedii","C A Hart","5269",1882,6,19,1880,"Silphium perfoliatum","Asteraceae","wild","native","wild-native","North America","United States of America","Illinois",40.514203,-88.990631,NA,6559,NA
"5242","NCU","NCU-F-0018662","PreservedSpecimen","Plasmopara","halstedii","Plasmopara halstedii","C A Hart","5475",1882,7,3,1880,"Ambrosia artemisiifolia","Asteraceae","wild","native","wild-native","North America","United States of America","Illinois",40.514203,-88.990631,"WGS84",6559,NA
"5243","NY","NCU-F-0018685","PreservedSpecimen","Plasmopara","halstedii","Plasmopara halstedii","C A Hart","s.n.",1883,7,12,1880,"Rudbeckia triloba","Asteraceae","cultivated","native","cultivated-native","North America","United States of America","Illinois",39.93626,-91.3876062857143,"WGS84",5189.14285714286,NA
"5244","BPI","BPI 187901","PreservedSpecimen","Plasmopara","halstedii","Plasmopara halstedii","C A Hart",NA,1883,7,18,1880,"Ambrosia trifida","Asteraceae","wild","native","wild-native","North America","United States of America","Missouri",40.042824,-91.497654,NA,2100,NA
"5245","BPI","BPI 188173","PreservedSpecimen","Plasmopara","halstedii","Plasmopara halstedii","C A Hart",NA,1884,5,14,1880,"Ambrosia trifida","Asteraceae","wild","native","wild-native","North America","United States of America","Illinois",40.514203,-88.990631,NA,6559,NA
"5246","WIS","WIS-F-0086983","PreservedSpecimen","Plasmopara","halstedii","Plasmopara halstedii","C E Bessey","s.n.",1882,9,11,1880,"Silphium perfoliatum","Asteraceae","wild","native","wild-native","North America","United States of America","Iowa",42.028807,-93.628308,"WGS84",5512.5,NA
"5247","NEB","NEB00062097","PreservedSpecimen","Plasmopara","halstedii","Plasmopara halstedii","C E Bessey",NA,1886,5,27,1880,"Ambrosia trifida","Asteraceae","wild","native","wild-native","North America","United States of America","Nebraska",40.800001,-96.66696,"WGS84",16230,NA
"5248","CUP","CUP-F-0024","PreservedSpecimen","Plasmopara","halstedii","Plasmopara halstedii","C E Fairman","s.n.",1886,7,NA,1880,"Ambrosia trifida","Asteraceae","wild","native","wild-native","North America","United States of America","New York",43.326724,-78.388914,"WGS84",1372,NA
"5249","WSP","WSP41002","PreservedSpecimen","Plasmopara","halstedii","Plasmopara halstedii","C G Shaw",NA,1953,8,5,1950,"Silphium terebinthinaceum","Asteraceae","wild","native","wild-native","North America","United States of America","Wisconsin",43.0731,-89.4011,NA,NA,NA
"5250","WSP","WSP38154","PreservedSpecimen","Plasmopara","halstedii","Plasmopara halstedii","C G Shaw",NA,1953,9,5,1950,"Silphium terebinthinaceum","Asteraceae","wild","native","wild-native","North America","United States of America","Wisconsin",43.0467,-89.4161,NA,NA,NA
"5251","WSP","WSP14182","PreservedSpecimen","Plasmopara","halstedii","Plasmopara halstedii","C G Shaw; H C Greene",NA,1947,7,1,1940,"Silphium sp","Asteraceae",NA,NA,NA,"North America","United States of America","Wisconsin",43.1144,-89.6556,NA,NA,NA
"5252","WSP","WSP13867","PreservedSpecimen","Plasmopara","halstedii","Plasmopara halstedii","C G Shaw; H C Greene",NA,1947,7,23,1940,"Eupatorium purpureum","Asteraceae","cultivated","native","cultivated-native","North America","United States of America","Wisconsin",42.652,-88.9768,NA,NA,NA
"5253","WIS","WIS-F-0031996","PreservedSpecimen","Plasmopara","halstedii","Plasmopara halstedii","C H Demetrio","s.n.",1889,6,NA,1880,"Ambrosia artemisiifolia","Asteraceae","wild","native","wild-native","North America","United States of America","Missouri",38.973708,-93.4949413333333,"WGS84",1614,NA
"5254","BPI","BPI 187983","PreservedSpecimen","Plasmopara","halstedii","Plasmopara halstedii","C L Shear","1172",1939,11,30,1930,"Ageratina aromatica","Asteraceae","wild","native","wild-native","North America","United States of America","Florida",28.6,-81.339235,NA,4474,NA
"5255","WIS","WIS-F-0032146","PreservedSpecimen","Plasmopara","halstedii","Plasmopara halstedii","C Lines; C G Shaw","s.n.",1941,5,25,1940,"Ambrosia trifida","Asteraceae","wild","native","wild-native","North America","United States of America","Wisconsin",42.8868905,-89.635061,NA,3107,NA
"5256","WSP","WSP31225","PreservedSpecimen","Plasmopara","halstedii","Plasmopara halstedii","C M Tompkins; M W Gardner",NA,1933,12,6,1930,"Helichrysum bracteatum","Asteraceae","cultivated","non-native","cultivated-non-native","North America","United States of America","California",37.6497,-122.4331,NA,NA,NA
"5257","BPI","BPI 865313","PreservedSpecimen","Plasmopara","halstedii","Plasmopara halstedii","C R Orton",NA,1913,8,31,1910,"Erigeron annuus","Asteraceae","wild","native","wild-native","North America","United States of America","Pennsylvania",40.416934,-77.981208,NA,47198,NA
"5258","BPI","BPI 865308","PreservedSpecimen","Plasmopara","halstedii","Plasmopara halstedii","C R Orton",NA,1914,9,2,1910,"Ambrosia artemisiifolia","Asteraceae","wild","native","wild-native","North America","United States of America","Pennsylvania",39.846777,-75.711603,NA,1487,NA
"5259","BPI","BPI 865085","PreservedSpecimen","Plasmopara","halstedii","Plasmopara halstedii","C R Orton",NA,1919,9,16,1910,"Ambrosia artemisiifolia","Asteraceae","wild","native","wild-native","North America","United States of America","Pennsylvania",40.793395,-77.860001,NA,3403,NA
"5260","BPI","BPI 865281","PreservedSpecimen","Plasmopara","halstedii","Plasmopara halstedii","C R Orton",NA,1920,9,29,1920,"Ambrosia trifida","Asteraceae","wild","native","wild-native","North America","United States of America","Pennsylvania",39.846777,-75.711603,NA,1487,NA
"5261","BPI","BPI 796456","PreservedSpecimen","Plasmopara","halstedii","Plasmopara halstedii","C R Orton",NA,1930,7,4,1930,"Rudbeckia sp","Asteraceae","cultivated","native","cultivated-native","North America","United States of America","West Virginia",39.354526,-80.807883,NA,3036,NA
"5262","NY","321371","PreservedSpecimen","Plasmopara","halstedii","Plasmopara halstedii","C T Rogerson",NA,1953,5,19,1950,"Ambrosia trifida","Asteraceae","wild","native","wild-native","North America","United States of America","Kansas",39.264817,-96.782625,"WGS84",15392,NA
"5263","NY","321368","PreservedSpecimen","Plasmopara","halstedii","Plasmopara halstedii","C T Rogerson",NA,1953,6,3,1950,"Ambrosia trifida","Asteraceae","wild","native","wild-native","North America","United States of America","Kansas",39.030556,-97.594199,NA,1069,NA
"5264","NY","321366","PreservedSpecimen","Plasmopara","halstedii","Plasmopara halstedii","C T Rogerson",NA,1957,5,28,1950,"Vernonia baldwinii","Asteraceae","wild","native","wild-native","North America","United States of America","Kansas",39.14012,-96.571669,"WGS84",9744,NA
"5265","NY","321365","PreservedSpecimen","Plasmopara","halstedii","Plasmopara halstedii","C T Rogerson",NA,1957,6,11,1950,"Ambrosia artemisiifolia","Asteraceae","wild","native","wild-native","North America","United States of America","Kansas",37.010008,-94.737449,"WGS84",5262,NA
"5266","NY","2758739","PreservedSpecimen","Plasmopara","halstedii","Plasmopara halstedii","C T Rogerson","s.n.",1957,6,11,1950,"Rudbeckia hirta","Asteraceae","cultivated","native","cultivated-native","North America","United States of America","Kansas",37.1639,-95.6944,NA,NA,NA
"5267","MSC","MSC0218475","PreservedSpecimen","Plasmopara","halstedii","Plasmopara halstedii","Crandall;  Cowen","46",1895,7,16,1890,"Cyclachaena xanthiifolia","Asteraceae","wild","native","wild-native","North America","United States of America","Colorado",40.58526,-105.084423,"WGS84",11148,NA
"5268","NEB","NEB00064790","PreservedSpecimen","Plasmopara","halstedii","Plasmopara halstedii","D A Saunders","3178",1893,9,1,1890,"Silphium perfoliatum","Asteraceae","wild","native","wild-native","North America","United States of America","Nebraska",40.800001,-96.66696,"WGS84",13764,NA
"5269","BPI","BPI 187984","PreservedSpecimen","Plasmopara","halstedii","Plasmopara halstedii","D G Fairchild",NA,1889,8,18,1880,"Eupatorium purpureum","Asteraceae","cultivated","native","cultivated-native","North America","United States of America","Washington District of Columbia",38.895112,-77.036366,NA,13629,NA
"5270","PH","PH00314306","PreservedSpecimen","Plasmopara","halstedii","Plasmopara halstedii","E A Bessey","s.n.",1879,NA,NA,1870,"Eupatorium purpureum","Asteraceae","cultivated","native","cultivated-native","North America","United States of America","Iowa",42.034708,-93.61994,"WGS84",6857,NA
"5271","MSC","MSC0253400","PreservedSpecimen","Plasmopara","halstedii","Plasmopara halstedii","E A Bessey","209",NA,NA,NA,NA,"Eupatorium purpureum","Asteraceae","cultivated","native","cultivated-native","North America","United States of America","Iowa",42.033409,-93.6226576666667,"WGS84",6258.66666666667,NA
"5272","BPI","BPI 188154","PreservedSpecimen","Plasmopara","halstedii","Plasmopara halstedii","E A Southworth",NA,1891,5,1,1890,"Ambrosia trifida","Asteraceae","wild","native","wild-native","North America","United States of America","Maryland",39.054833,-76.521907,NA,3036,NA
"5273","FLAS","FLAS-F-00803","PreservedSpecimen","Plasmopara","halstedii","Plasmopara halstedii","E Bartholomew",NA,1907,10,7,1900,"Silphium perfoliatum","Asteraceae","wild","native","wild-native","North America","United States of America","Missouri",40.45083,-94.84194,NA,NA,NA
"5274","BPI","BPI 188120","PreservedSpecimen","Plasmopara","halstedii","Plasmopara halstedii","E Bartholomew","s.n.",1907,10,10,1900,"Silphium perfoliatum","Asteraceae","wild","native","wild-native","North America","United States of America","Missouri",40.4506486666667,-94.8420203333333,NA,580.666666666667,NA
"5275","BPI","BPI 188122","PreservedSpecimen","Plasmopara","halstedii","Plasmopara halstedii","E Bartholomew","s.n.",1908,10,7,1900,"Silphium perfoliatum","Asteraceae","wild","native","wild-native","North America","United States of America","Arkansas",35.7696874,-91.6358908,"WGS84",5886.4,NA
"5276","NY","WIS-F-0031982","PreservedSpecimen","Plasmopara","halstedii","Plasmopara halstedii","E Bartholomew","s.n.",1911,8,12,1910,"Ambrosia artemisiifolia","Asteraceae","wild","native","wild-native","North America","United States of America","Colorado",40.023991,-105.266598,"WGS84",6814.75,NA
"5277","BPI","BPI 188137","PreservedSpecimen","Plasmopara","halstedii","Plasmopara halstedii","E Bethel",NA,1917,7,30,1910,"Verbesina encelioides var. exauriculata","Asteraceae","wild","native","wild-native","North America","United States of America","Colorado",38.442488,-107.556725,NA,3036,NA
"5278","BPI","BPI 188133","PreservedSpecimen","Plasmopara","halstedii","Plasmopara halstedii","E Bethel",NA,1919,7,30,1910,"Verbesina sp","Asteraceae",NA,NA,NA,"North America","United States of America","Colorado",38.442488,-107.556725,NA,3036,NA
"5279","WSP","WSP17406","PreservedSpecimen","Plasmopara","halstedii","Plasmopara halstedii","E E Honey",NA,1917,8,16,1910,"Ambrosia artemisiifolia","Asteraceae","wild","native","wild-native","North America","United States of America","New York",42.95,-78.4058,NA,NA,NA
"5280","ILL","ILL00095847","PreservedSpecimen","Plasmopara","halstedii","Plasmopara halstedii","E F Guba","59",1936,8,16,1930,"Erechtites hieracifolia","Asteraceae","wild","native","wild-native","North America","United States of America","Massachusetts",41.280121,-70.099457,"WGS84",500,NA
"5281","PUL",NA,"PreservedSpecimen","Plasmopara","halstedii","Plasmopara halstedii","E Rosskopf",NA,2016,3,17,2010,"Ageratina sp","Asteraceae",NA,NA,NA,"North America","United States of America","Florida",27.081566,-80.39851,NA,36257,NA
"5282","WSP","WSP31673","PreservedSpecimen","Plasmopara","halstedii","Plasmopara halstedii","E W D Holway",NA,1884,7,20,1880,"Erigeron sp","Asteraceae",NA,NA,NA,"North America","United States of America","Iowa",43.3033,-91.7856,NA,NA,NA
"5283","CUP","CUP-S-1512","PreservedSpecimen","Plasmopara","halstedii","Plasmopara halstedii","E W D Holway","1544",1884,8,6,1880,"Rudbeckia laciniata","Asteraceae","cultivated","native","cultivated-native","North America","United States of America","Iowa",43.303306,-91.785709,"WGS84",4439,NA
"5284","BPI","BPI 188078","PreservedSpecimen","Plasmopara","halstedii","Plasmopara halstedii","E W D Holway",NA,1889,9,2,1880,"Rudbeckia laciniata","Asteraceae","cultivated","native","cultivated-native","North America","United States of America","Iowa",43.303306,-91.785709,NA,4439,NA
"5285","ISC","ISC-F-0082194","PreservedSpecimen","Plasmopara","halstedii","Plasmopara halstedii","E W D Howay","s.n.",1884,7,20,1880,"Erigeron sp","Asteraceae",NA,NA,NA,"North America","United States of America","Iowa",43.303306,-91.785709,NA,3732,NA
"5286","ISC","ISC-F-0082193","PreservedSpecimen","Plasmopara","halstedii","Plasmopara halstedii","E W D Howay","s.n.",1884,7,20,1880,"Rudbeckia triloba","Asteraceae","cultivated","native","cultivated-native","North America","United States of America","Iowa",43.303306,-91.785709,NA,3732,NA
"5287","CUP","CUP-S-1516","PreservedSpecimen","Plasmopara","halstedii","Plasmopara halstedii","E W D Howay","1529",1884,7,21,1880,"Silphium perfoliatum","Asteraceae","wild","native","wild-native","North America","United States of America","Iowa",43.303306,-91.785709,"WGS84",4439,NA
"5288","ISC","ISC-F-0082195","PreservedSpecimen","Plasmopara","halstedii","Plasmopara halstedii","E W D Howay","s.n.",1884,8,6,1880,"Rudbeckia laciniata","Asteraceae","cultivated","native","cultivated-native","North America","United States of America","Iowa",43.303306,-91.785709,NA,3732,NA
